TotalTime;SegmentTime;XTran1;YTran1;ZTran1
7.626844;0.0726023;0.03101217;0.752436;0.2305404
7.640965;0.0867228;0.03056935;0.7524952;0.2301569
7.67122;0.1169779;0.03010537;0.7526342;0.230306
7.689404;0.135162;0.03003935;0.7528248;0.2307423
7.716114;0.1618721;0.03024052;0.753059;0.231218
7.737179;0.1829372;0.0303685;0.7531759;0.2312019
7.756772;0.2025302;0.03018926;0.7531887;0.2307236
7.780269;0.2260269;0.03002848;0.7528933;0.2302986
7.802122;0.2478799;0.02996518;0.7525829;0.2302653
7.827197;0.2729548;0.02985502;0.7527549;0.2304568
7.845181;0.2909391;0.02974726;0.7530241;0.2308724
7.868021;0.3137796;0.02986539;0.7533345;0.2312556
7.894753;0.3405114;0.03020877;0.7535753;0.2313136
7.914206;0.3599636;0.03051452;0.7535602;0.2309556
7.93495;0.3807078;0.03065636;0.7534244;0.2305788
7.960192;0.4059502;0.03077731;0.7532489;0.2300762
7.982057;0.427815;0.03068005;0.7529014;0.2299204
8.002012;0.4477701;0.03058901;0.7525787;0.2299582
8.019415;0.4651726;0.03026164;0.7521719;0.230373
8.046596;0.4923528;0.03025709;0.7519817;0.2306497
8.070277;0.5160344;0.03029422;0.7519075;0.230947
8.09169;0.5374472;0.03032145;0.7519525;0.2310199
8.114273;0.5600305;0.03035473;0.7521665;0.2309523
8.137502;0.5832596;0.03040778;0.7522978;0.2307815
8.159635;0.6053929;0.03037307;0.7524394;0.2307123
8.181492;0.6272505;0.03032819;0.7525016;0.2306512
8.204641;0.6504004;0.03032658;0.7524664;0.2304611
8.22716;0.6729197;0.03027779;0.7522978;0.2302498
8.250456;0.6962151;0.03019605;0.7521346;0.2301413
8.271292;0.7170506;0.03004766;0.7519072;0.2303724
8.299168;0.7449268;0.03008151;0.7517824;0.2306781
8.318529;0.7642883;0.03009348;0.7518829;0.2309881
8.337637;0.7833962;0.0300467;0.7520731;0.231187
8.360309;0.8060682;0.03002487;0.7522422;0.2314225
8.384392;0.8301511;0.03023231;0.7523965;0.2316112
8.414834;0.8605934;0.03044662;0.7524731;0.2315245
8.436799;0.8825585;0.03056118;0.752557;0.2313206
8.457913;0.9036729;0.03059886;0.7525693;0.2311289
8.480303;0.9260627;0.03050604;0.7525871;0.2310145
8.510888;0.9566477;0.03028925;0.7525948;0.2310545
8.525407;0.9711661;0.03004958;0.7525107;0.2312231
8.545603;0.9913617;0.03000573;0.7524301;0.2314949
8.568112;1.013871;0.03011672;0.7524687;0.2317557
8.590897;1.036656;0.03021651;0.7526122;0.2318388
8.606979;1.052739;0.03027706;0.7527941;0.2317837
8.627162;1.072921;0.03033273;0.7530168;0.2314955
8.647579;1.093339;0.03028629;0.7530861;0.2313647
8.680486;1.126246;0.03020795;0.7531543;0.2312937
8.699054;1.144814;0.03018372;0.7531793;0.2312106
8.715652;1.161412;0.03007418;0.7532431;0.2310862
8.74567;1.19143;0.02987321;0.7534349;0.2311916
8.77196;1.21772;0.02976787;0.7535322;0.2313536
8.785166;1.230925;0.02970511;0.7535972;0.2314874
8.805285;1.251043;0.02975147;0.7536831;0.2319487
8.829717;1.275475;0.02986406;0.7536949;0.2320839
8.855433;1.301191;0.0298444;0.7536757;0.2319593
8.878243;1.324002;0.02993698;0.7535999;0.2316927
8.901013;1.346772;0.02999767;0.7537345;0.2313919
8.924466;1.370225;0.03007972;0.7539064;0.231137
8.953828;1.399587;0.03004526;0.7540359;0.2309565
8.977914;1.423672;0.0300216;0.7539467;0.2308677
8.993077;1.438836;0.02987069;0.7539441;0.2308982
9.01974;1.465498;0.0297005;0.7539845;0.2309938
9.037702;1.48346;0.02937999;0.7540123;0.2311406
9.071237;1.516995;0.02919425;0.7541168;0.2313591
9.090276;1.536034;0.02910263;0.754079;0.2315636
9.111431;1.557189;0.02909406;0.7541058;0.231795
9.133114;1.578872;0.02925367;0.7539698;0.2317363
9.160598;1.606356;0.02943365;0.7538093;0.2315488
9.179296;1.625054;0.02945635;0.7537341;0.2314341
9.200131;1.64589;0.02957995;0.7537112;0.2315255
9.222746;1.668504;0.02970661;0.7538056;0.2316474
9.244469;1.690228;0.02966068;0.7540025;0.2316798
9.268826;1.714585;0.02958571;0.7540365;0.2316288
9.288402;1.73416;0.02943665;0.7540388;0.2315692
9.310621;1.756379;0.02926461;0.7541654;0.23157
9.334364;1.780122;0.02915698;0.754187;0.2316501
9.351985;1.797743;0.02888386;0.7539383;0.2319302
9.382543;1.828301;0.0288665;0.7536363;0.2319198
9.407337;1.853095;0.02894825;0.753378;0.2317063
9.427844;1.873602;0.02913567;0.7530543;0.2312117
9.454107;1.899866;0.02947213;0.7528117;0.2308658
9.483838;1.929596;0.02959641;0.752984;0.2309234
9.505164;1.950922;0.0296462;0.7533103;0.2310043
9.523815;1.969573;0.02958493;0.7536254;0.2311485
9.546336;1.992094;0.02946566;0.7536758;0.2311781
9.568198;2.013956;0.02925379;0.7535789;0.2310915
9.590611;2.03637;0.02899373;0.753354;0.2311154
9.613372;2.05913;0.02897118;0.753107;0.2311068
9.637106;2.082865;0.02897497;0.7529436;0.2309833
9.660591;2.10635;0.02896289;0.7528863;0.2309758
9.679898;2.125658;0.02890832;0.7528567;0.2309376
9.696712;2.142472;0.02883283;0.7529522;0.2308848
9.723952;2.169712;0.02877929;0.7528691;0.2306575
9.749833;2.195593;0.02856287;0.7525818;0.230198
9.776742;2.222501;0.02837474;0.7522918;0.2298286
9.800567;2.246326;0.02824511;0.7522978;0.229723
9.825776;2.271536;0.02817551;0.7523195;0.2297955
9.839761;2.285521;0.02821673;0.7523621;0.2301949
9.871093;2.316853;0.02839861;0.7524599;0.2303585
9.896016;2.341776;0.02853537;0.752525;0.2302995
9.914808;2.360569;0.02858812;0.7523829;0.2302183
9.939952;2.385712;0.02853808;0.7521496;0.2303274
9.96189;2.40765;0.02846627;0.7519341;0.2306288
9.987626;2.433386;0.02838116;0.751815;0.2308753
10.01175;2.457511;0.02835861;0.7517555;0.2309495
10.03045;2.476211;0.02809201;0.7517397;0.2308875
10.05857;2.504325;0.02802321;0.751682;0.2309112
10.07926;2.525023;0.02802691;0.7516506;0.2311492
10.1089;2.554661;0.02799786;0.7515708;0.231497
10.12519;2.570953;0.02796332;0.7516456;0.2317713
10.15613;2.601888;0.02800047;0.751599;0.231728
10.17731;2.623065;0.02808472;0.7516929;0.2316556
10.20005;2.645809;0.02816899;0.7517179;0.2315045
10.22639;2.672144;0.02822158;0.7517689;0.2313678
10.24763;2.693389;0.02821963;0.751886;0.2313058
10.26956;2.715319;0.02813169;0.7518789;0.2312005
10.294;2.739757;0.02792371;0.7515544;0.2310561
10.31732;2.763083;0.02770731;0.7515686;0.230687
10.34834;2.794097;0.02750519;0.7514319;0.2306271
10.37025;2.816013;0.02745142;0.7514142;0.2306102
10.38743;2.833194;0.02734997;0.7516673;0.2308557
10.41427;2.860032;0.02773651;0.7521361;0.2312716
10.44258;2.888334;0.02797679;0.7525611;0.2312931
10.47451;2.920273;0.02830101;0.7526829;0.2311583
10.49584;2.941602;0.02866701;0.7526308;0.2309855
10.51266;2.958421;0.02880888;0.7524312;0.2309013
10.53636;2.98212;0.02879579;0.7522151;0.2308982
10.55999;3.005753;0.02855384;0.7520555;0.2309302
10.58658;3.032338;0.02807281;0.7519464;0.2311853
10.61051;3.056273;0.02784605;0.7519428;0.2313367
10.62814;3.073901;0.02769198;0.7520329;0.231429
10.65603;3.101789;0.02778446;0.7517191;0.2314328
10.68157;3.127331;0.02803456;0.7515128;0.2314873
10.70086;3.146625;0.02826539;0.7513782;0.2315902
10.72307;3.168833;0.02858379;0.7513829;0.2314629
10.74522;3.190985;0.02882391;0.7514802;0.2311429
10.77385;3.21961;0.02907205;0.7513847;0.2307782
10.79203;3.237793;0.02904374;0.7511274;0.2306794
10.81489;3.260645;0.02902225;0.7508827;0.2306635
10.83521;3.280975;0.02893629;0.750971;0.2307816
10.85911;3.304867;0.02888187;0.7511154;0.2312495
10.87985;3.325612;0.0288369;0.7513859;0.231554
10.90244;3.348199;0.02884562;0.7514244;0.231569
10.92418;3.369946;0.0288936;0.7513479;0.2315587
10.95118;3.396938;0.02885775;0.7512361;0.2314419
10.96876;3.41452;0.02876129;0.7511883;0.2313407
10.99058;3.436339;0.02871794;0.7512394;0.2314306
11.01544;3.461204;0.02865714;0.7513053;0.2316034
11.03562;3.481385;0.02862691;0.7513554;0.231885
11.05806;3.503822;0.02861334;0.7511961;0.2320934
11.08372;3.529478;0.02869376;0.7510464;0.232044
11.10556;3.551327;0.02882772;0.7508974;0.2318137
11.12399;3.56975;0.02887168;0.7508557;0.2316952
11.1415;3.587262;0.02904986;0.7506319;0.231499
11.16983;3.615595;0.02909164;0.7505937;0.2315846
11.19199;3.637748;0.02907808;0.7506047;0.2316706
11.21308;3.658845;0.02902025;0.75061;0.2316666
11.23596;3.68172;0.02890953;0.7505454;0.2316783
11.25837;3.704131;0.02884876;0.7505064;0.2317478
11.28327;3.729028;0.02880714;0.7506655;0.2319614
11.30344;3.749207;0.02884997;0.7509177;0.2322116
11.32591;3.771677;0.02888789;0.7509869;0.2323031
11.34374;3.789502;0.02897065;0.7511855;0.2322937
11.37368;3.819446;0.02900879;0.7512127;0.232219
11.39448;3.840239;0.02904212;0.7510718;0.2321761
11.41447;3.860237;0.02906319;0.7510571;0.2320781
11.44108;3.886839;0.02901551;0.7511066;0.2319567
11.45632;3.902079;0.02886849;0.7510602;0.231852
11.48135;3.927111;0.02873157;0.750993;0.2320172
11.51514;3.960904;0.02850593;0.7510055;0.2322128
11.53681;3.982575;0.02826592;0.7510434;0.2323942
11.55727;4.003034;0.02812443;0.7510595;0.2324485
11.57886;4.024623;0.02814158;0.7510375;0.2324329
11.59485;4.040611;0.02814608;0.7510108;0.2324974
11.6181;4.063859;0.028295;0.7509496;0.2323627
11.64473;4.09049;0.02865965;0.750741;0.2320668
11.66792;4.113682;0.02897963;0.7507029;0.2317799
11.68966;4.13542;0.02909401;0.7507572;0.2317038
11.70728;4.153042;0.02946867;0.7507231;0.2312153
11.73424;4.180007;0.02953862;0.7505972;0.2311397
11.75636;4.202121;0.02950849;0.7506118;0.2312451
11.7727;4.218463;0.02947189;0.7507216;0.2315391
11.79079;4.236557;0.02938018;0.7509903;0.2317806
11.81846;4.264224;0.02926433;0.751135;0.2319184
11.84005;4.285818;0.02921704;0.7510248;0.2320505
11.85912;4.304881;0.02921242;0.7509611;0.2321499
11.8848;4.330562;0.02932532;0.750841;0.2320864
11.90417;4.349931;0.02951879;0.750715;0.2319255
11.92575;4.371518;0.0297434;0.7505351;0.2315909
11.94756;4.393321;0.02978496;0.7501982;0.2312472
11.97022;4.415981;0.02972275;0.7500605;0.2310684
11.98732;4.433084;0.02958232;0.7501144;0.2310163
12.01375;4.459517;0.02939501;0.7503101;0.2312573
12.03824;4.484007;0.02917701;0.7506142;0.2314843
12.05832;4.504081;0.02900689;0.7507925;0.2316954
12.0807;4.52647;0.02896145;0.7509072;0.2316633
12.09265;4.538412;0.0287628;0.7510954;0.2317818
12.12564;4.571406;0.02869069;0.750976;0.2318776
12.14962;4.595383;0.02873267;0.7508693;0.231961
12.16974;4.615508;0.02891337;0.7506813;0.2319011
12.1912;4.636963;0.02914374;0.7504988;0.2316885
12.218;4.663766;0.0292415;0.750411;0.2315167
12.23527;4.681033;0.02917531;0.7503538;0.2314969
12.25935;4.705112;0.02915233;0.7502704;0.2316667
12.28332;4.729081;0.02903744;0.750271;0.2318859
12.30348;4.749247;0.02885029;0.75035;0.2321047
12.32385;4.769616;0.02885871;0.7504557;0.2323244
12.34808;4.793847;0.02897011;0.750816;0.2325898
12.37119;4.81695;0.02917491;0.7510307;0.2326996
12.39453;4.840293;0.02928977;0.7511277;0.2326368
12.40722;4.852986;0.02928758;0.7511004;0.2321947
12.45109;4.896855;0.02909708;0.7509677;0.2319335
12.47095;4.916718;0.02894275;0.7509313;0.2319173
12.48561;4.931371;0.02866943;0.7508579;0.2320816
12.51076;4.956523;0.02853029;0.7508904;0.2323129
12.53027;4.97603;0.02839494;0.7509908;0.2325735
12.55075;4.996516;0.02833863;0.7511289;0.2327738
12.5706;5.016362;0.02826497;0.7513825;0.2328126
12.59534;5.041107;0.02822616;0.7514933;0.2326825
12.61935;5.065117;0.0281643;0.7514755;0.2324905
12.63781;5.083576;0.02812622;0.7512844;0.2322228
12.65987;5.105634;0.0281377;0.7510101;0.2321226
12.68909;5.134851;0.02820956;0.7508538;0.232302
12.70569;5.151455;0.02838325;0.750736;0.2324859
12.72681;5.172574;0.0286269;0.7506008;0.2325411
12.74727;5.193034;0.02890368;0.750527;0.2325121
12.77509;5.220855;0.0292056;0.7505583;0.232529
12.79606;5.241824;0.02946489;0.7505664;0.2325659
12.81302;5.258787;0.02952497;0.7506237;0.2326559
12.83968;5.28545;0.02947281;0.7507984;0.2326321
12.86448;5.310242;0.02934001;0.7508456;0.2325801
12.8804;5.326166;0.02931403;0.7508264;0.2325768
12.89669;5.342461;0.0292598;0.7508109;0.2325713
12.91673;5.362501;0.0291892;0.7506796;0.2324455
12.94761;5.393373;0.02918314;0.7503871;0.2323231
12.96766;5.413426;0.02923052;0.7501848;0.2322388
12.9883;5.434066;0.02921646;0.7501198;0.2323118
13.01153;5.457301;0.02928733;0.7501553;0.232447
13.03384;5.479605;0.02933326;0.7501221;0.2325487
13.04845;5.494218;0.02936958;0.7501411;0.2325446
13.07055;5.51632;0.02930594;0.7502683;0.232416
13.1012;5.546962;0.02923338;0.7503735;0.232399
13.11604;5.561811;0.02904373;0.7505831;0.2324415
13.13811;5.583873;0.02877542;0.7507697;0.2325642
13.16016;5.605926;0.02860986;0.7508153;0.2325914
13.18238;5.628149;0.02856336;0.7507872;0.2324925
13.20445;5.650216;0.02858508;0.7506094;0.2323174
13.22511;5.670875;0.02863506;0.7503585;0.2321339
13.24736;5.693127;0.02860592;0.7502033;0.2319781
13.27091;5.716676;0.02855117;0.7500925;0.2319215
13.29081;5.736574;0.02856814;0.7500352;0.2319701
13.31264;5.758411;0.02849541;0.7500861;0.2321089
13.32482;5.770592;0.02845772;0.7501649;0.2321928
13.35087;5.796636;0.02842859;0.7501048;0.2321457
13.37473;5.820499;0.02839639;0.750008;0.2321508
13.39348;5.839248;0.02840462;0.7498863;0.2321708
13.42432;5.870092;0.02828336;0.7500651;0.2320565
13.45268;5.898451;0.0282122;0.7501212;0.2320921
13.46832;5.914084;0.02800146;0.7501552;0.2322499
13.49075;5.936522;0.0277638;0.7501833;0.2322891
13.51426;5.960023;0.02764607;0.7501268;0.2322806
13.538;5.983772;0.02753203;0.7501217;0.232333
13.55864;6.004411;0.02737553;0.7501303;0.2324046
13.58488;6.030646;0.02724551;0.7501961;0.2324355
13.60633;6.052101;0.02718527;0.7501106;0.2323357
13.62532;6.071088;0.02708153;0.7499617;0.2320989
13.65036;6.096125;0.02694191;0.7496618;0.2317074
13.67146;6.117229;0.02678818;0.749212;0.2313387
13.69484;6.140611;0.02672157;0.7489673;0.2311734
13.71901;6.164779;0.02643748;0.7486006;0.231248
13.74665;6.19242;0.02616;0.7486708;0.231635
13.7695;6.215272;0.02588;0.7489596;0.2321294
13.79702;6.242786;0.02564288;0.749357;0.2326037
13.81499;6.260756;0.02552957;0.7499297;0.23275
13.8381;6.283866;0.02574218;0.7501265;0.2324746
13.87532;6.321088;0.02580068;0.7500697;0.2321571
13.88981;6.335579;0.02577391;0.7499597;0.2318387
13.91595;6.361721;0.02567498;0.7498453;0.231775
13.93363;6.379396;0.02547045;0.7496897;0.2318014
13.95819;6.403952;0.02527114;0.7493596;0.2318042
13.98172;6.427483;0.02524447;0.7491964;0.2318415
14.00393;6.449697;0.02528749;0.7491586;0.2319449
14.02502;6.470785;0.02557376;0.7495468;0.2322313
14.06105;6.506821;0.02581834;0.7498502;0.2323746
14.07414;6.519909;0.02597221;0.7502031;0.2323601
14.09099;6.536759;0.02619779;0.7504259;0.232163
14.11878;6.564548;0.02633345;0.7504791;0.2318361
14.13939;6.585159;0.02633512;0.7503799;0.2315767
14.16697;6.612733;0.02628646;0.7502007;0.2314434
14.18367;6.629435;0.02630304;0.750131;0.2315412
14.20873;6.654496;0.0260107;0.7499207;0.232007
14.23495;6.680713;0.02590962;0.7499623;0.2321405
14.25308;6.698846;0.02579667;0.7499132;0.2323433
14.27628;6.722044;0.02578435;0.7499549;0.2325768
14.30603;6.751794;0.02579574;0.7499908;0.2324253
14.33588;6.781643;0.02585998;0.7500172;0.2323605
14.34969;6.795457;0.02615254;0.7502876;0.2325034
14.37981;6.825579;0.02638425;0.7504636;0.2326745
14.40159;6.847359;0.02649523;0.7502945;0.232443
14.42564;6.871401;0.02650475;0.7498122;0.2319831
14.44836;6.894123;0.02644845;0.7491785;0.2318485
14.47291;6.918678;0.02630727;0.7487363;0.2317781
14.49788;6.943642;0.02616876;0.7485555;0.2317833
14.52415;6.969917;0.02603298;0.7487607;0.2321005
14.54572;6.99149;0.02605768;0.7492139;0.2325663
14.5686;7.014364;0.02614406;0.7498363;0.2329571
14.59027;7.036037;0.02626251;0.7503338;0.233144
14.6136;7.059371;0.02642154;0.7507519;0.2332397
14.63617;7.081933;0.02669768;0.7511128;0.2329972
14.65973;7.105499;0.02682908;0.7512696;0.2326805
14.68301;7.128777;0.02667568;0.7512084;0.2322637
14.71319;7.158954;0.02653833;0.7507766;0.2320659
14.7281;7.173862;0.02629163;0.7504758;0.2320713
14.75909;7.204857;0.02622851;0.7504171;0.2324935
14.77963;7.225393;0.02640671;0.7505697;0.2329385
14.80255;7.248315;0.02695398;0.7509379;0.2330914
14.82455;7.270321;0.0274997;0.7510838;0.2326713
